TicketID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
1b8bfeee-7aa9-4f0e-92c8,10:18:56,Online,Credit Card,None,Standard,Off-Peak
a5469363-c640-404a-b731,11:46:23,Online,Credit Card,None,Standard,Off-Peak
03bcf890-853c-4969-9f4d,0:58:32,Online,Credit Card,None,Standard,Off-Peak
3eaccbe6-e4c0-4cb5-9f8a,20:41:04,Online,Credit Card,None,Standard,Off-Peak
6b2cef8e-98a3-44ee-851b,5:14:26,Online,Credit Card,None,Standard,Off-Peak
a8e71d37-6919-4965-bd7c,9:21:35,Online,Credit Card,None,Standard,Off-Peak
6cd3d432-47cf-4208-b1bc,11:52:03,Online,Credit Card,None,Standard,Off-Peak
a8894cb2-2a55-4d69-95d6,15:31:37,Online,Credit Card,None,Standard,Off-Peak
6a4e1fc4-3830-420a-a2d6,0:51:52,Online,Credit Card,None,Standard,Off-Peak
6fe3a95b-5cdc-405c-85cc,5:03:09,Online,Credit Card,None,Standard,Off-Peak
326410cc-f4ff-4582-acd6,5:10:11,Online,Credit Card,None,Standard,Off-Peak
92882b7d-bccf-4948-af7c,0:52:24,Online,Credit Card,None,Standard,Off-Peak
be06cbb0-c29d-402c-88f7,0:55:54,Online,Credit Card,None,Standard,Off-Peak
1f34a5df-e62f-4c8f-968b,11:53:36,Online,Credit Card,None,Standard,Off-Peak
2ef49eb3-8b95-46c7-be41,0:55:30,Online,Credit Card,None,Standard,Off-Peak
4961b424-5139-44ec-8eea,0:59:02,Online,Credit Card,None,Standard,Off-Peak
e4a941ae-931a-4c37-8a2c,9:07:52,Online,Credit Card,None,Standard,Off-Peak
e9f0fbf6-4086-4e6f-a9ae,0:53:21,Online,Credit Card,None,Standard,Off-Peak
30ceeef0-8893-4dad-b78c,0:49:40,Online,Credit Card,None,Standard,Off-Peak
8fe49731-42de-4676-b4a9,5:02:18,Online,Credit Card,None,Standard,Off-Peak
98e36431-5790-44a6-a608,6:14:38,Online,Credit Card,None,Standard,Off-Peak
130814df-8d69-48fd-b57a,12:26:10,Online,Credit Card,None,Standard,Off-Peak
fb16111a-e131-4862-94d5,15:51:32,Online,Credit Card,None,Standard,Off-Peak
04d11d71-bd6a-4254-88f1,11:46:13,Online,Credit Card,None,Standard,Off-Peak
36331496-9cd2-4622-9d49,11:58:54,Online,Credit Card,None,Standard,Off-Peak
d0e7cb5b-704a-4ede-a43e,0:45:25,Online,Credit Card,None,Standard,Off-Peak
791752ff-8c7e-4d80-b41e,11:46:41,Online,Credit Card,None,Standard,Off-Peak
3e1c3d0e-228a-4f19-803a,18:35:19,Online,Credit Card,None,Standard,Off-Peak
63a01488-5a43-40cc-9de8,19:06:32,Online,Credit Card,None,Standard,Off-Peak
82e45059-b87d-48f4-8434,9:01:04,Online,Credit Card,None,Standard,Off-Peak
30ac97a8-bfed-4694-9b13,12:15:05,Online,Credit Card,None,Standard,Off-Peak
420d53fc-f98d-40b9-b65f,0:51:00,Online,Credit Card,None,Standard,Off-Peak
bd06a939-b092-43d8-bd35,20:40:18,Online,Credit Card,None,Standard,Off-Peak
e6c12ae4-4a5a-4bea-a397,1:14:16,Online,Credit Card,None,Standard,Off-Peak
9a74c96c-2777-4082-9b0d,9:12:13,Online,Credit Card,None,Standard,Off-Peak
7250a5a0-7af8-4b02-9f2b,5:07:07,Online,Credit Card,None,Standard,Off-Peak
4ca92404-5012-44b6-b824,11:51:10,Online,Credit Card,None,Standard,Off-Peak
01fdb828-9f59-44da-af2b,15:35:45,Online,Credit Card,None,Standard,Off-Peak
71a41a6c-3641-4f37-bf6e,17:27:41,Online,Credit Card,None,Standard,Off-Peak
bcff0c8e-bb29-4f4c-b189,18:44:30,Online,Credit Card,None,Standard,Off-Peak
c2f10026-b88b-4fb9-983b,5:08:28,Online,Credit Card,None,Standard,Off-Peak
a0b39026-780f-4ec8-834d,5:13:33,Online,Credit Card,None,Standard,Off-Peak
d5777c19-022e-41d5-ab5b,9:07:24,Online,Credit Card,None,Standard,Off-Peak
1a699ae2-0b35-45c9-82b3,11:47:21,Online,Credit Card,None,Standard,Off-Peak
096d0f88-5fb0-4265-b5bc,11:55:31,Online,Credit Card,None,Standard,Off-Peak
f23ef0a9-6081-4081-af11,14:45:07,Online,Credit Card,None,Standard,Off-Peak
ec7767d8-971b-4dd9-84b6,17:28:01,Online,Credit Card,None,Standard,Off-Peak
59e50083-bf1e-4343-ad03,0:53:33,Online,Credit Card,None,Standard,Off-Peak
77c13572-e551-4427-996a,7:33:26,Online,Credit Card,None,Standard,Off-Peak
78ac9f4d-8225-4ef2-a860,19:06:46,Online,Credit Card,None,Standard,Off-Peak
0aa6fec8-27a8-486b-a16b,0:45:15,Online,Credit Card,None,Standard,Off-Peak
a9fe22bc-b24e-4004-a80a,0:54:39,Online,Credit Card,None,Standard,Off-Peak
b095e533-bab8-4bac-bdab,13:22:11,Online,Credit Card,None,Standard,Off-Peak
b0ff9428-962a-4be4-932e,1:01:41,Online,Credit Card,None,Standard,Off-Peak
d7b4c502-9cc9-449f-a702,7:43:20,Online,Credit Card,None,Standard,Off-Peak
34707157-716d-4e8c-997f,11:52:08,Online,Credit Card,None,Standard,Off-Peak
89a5ac0f-791f-4260-ab47,11:57:13,Online,Credit Card,None,Standard,Off-Peak
7b255424-be0a-495e-946b,0:51:21,Online,Credit Card,None,Standard,Off-Peak
404d5681-eb2e-4b86-ba08,10:29:24,Online,Credit Card,None,Standard,Off-Peak
17467f42-f967-4c08-b655,11:48:22,Online,Credit Card,None,Standard,Off-Peak
54bbd947-a719-42ec-8591,14:47:41,Online,Credit Card,None,Standard,Off-Peak
bf6b5cdd-618b-41ec-9dd1,17:24:36,Online,Credit Card,None,Standard,Off-Peak
46e4579c-2a70-41d4-af88,7:33:50,Online,Credit Card,None,Standard,Off-Peak
e1957795-9ccb-4aec-85aa,11:51:50,Online,Credit Card,None,Standard,Off-Peak
b1d98eee-6791-480b-9cad,14:48:52,Online,Credit Card,None,Standard,Off-Peak
5af1059a-f332-4892-84dd,17:28:31,Online,Credit Card,None,Standard,Off-Peak
34006303-f91f-4825-ae32,17:29:42,Online,Credit Card,None,Standard,Off-Peak
a6ac4034-88c8-42c7-a391,20:40:48,Online,Credit Card,None,Standard,Off-Peak
bc1de000-060f-44a4-9358,11:58:51,Online,Credit Card,None,Standard,Off-Peak
78a89a02-2bc8-48af-b6be,0:59:52,Online,Credit Card,None,Standard,Off-Peak
f2c52b84-2a14-4bbe-9ea2,9:02:38,Online,Credit Card,None,Standard,Off-Peak
31134cca-d58d-469e-8ec4,13:19:34,Online,Credit Card,None,Standard,Off-Peak
12420504-4991-45f9-ad68,0:45:37,Online,Credit Card,None,Standard,Off-Peak
0ab30f89-a05d-44f8-86e0,9:29:10,Online,Credit Card,None,Standard,Off-Peak
178a0994-8bd6-4cb0-ae8e,11:56:59,Online,Credit Card,None,Standard,Off-Peak
89e4691e-373f-40a0-9cf5,18:32:48,Online,Credit Card,None,Standard,Off-Peak
1845ca62-7ab3-41e9-87be,4:47:13,Online,Credit Card,None,Standard,Off-Peak
79348b9e-3f29-4b6f-81b3,5:03:04,Online,Credit Card,None,Standard,Off-Peak
3a2ca494-3172-4b55-8596,6:58:10,Online,Credit Card,None,Standard,Off-Peak
2e86b71b-a739-468f-808f,11:46:09,Online,Credit Card,None,Standard,Off-Peak
72ef6894-4ae6-49eb-ad9f,12:28:09,Online,Credit Card,None,Standard,Off-Peak
1d65e4ed-5b9a-455f-9cc8,17:19:38,Online,Credit Card,None,Standard,Off-Peak
ce618599-cf98-4e7b-9e5f,17:28:51,Online,Credit Card,None,Standard,Off-Peak
c137a3d4-9f85-494d-9248,14:20:35,Online,Credit Card,None,Standard,Off-Peak
5014b215-2667-4fc0-9a79,14:51:58,Online,Credit Card,None,Standard,Off-Peak
82244ea2-df74-4b3e-af12,15:30:58,Online,Credit Card,None,Standard,Off-Peak
fd65ebc6-3c13-4850-ade4,15:35:29,Online,Credit Card,None,Standard,Off-Peak
c5045f4f-153d-40a0-ad76,17:21:00,Online,Credit Card,None,Standard,Off-Peak
0e276fb5-95aa-4fd4-9f79,0:47:48,Online,Credit Card,None,Standard,Off-Peak
4eb61890-f20f-49ae-a3c9,0:50:13,Online,Credit Card,None,Standard,Off-Peak
d969cdde-1656-423c-b5ca,12:20:49,Online,Credit Card,None,Standard,Off-Peak
8c0eac1d-68f1-4369-aa4e,7:38:10,Online,Credit Card,None,Standard,Off-Peak
d367e697-06d0-49cf-8d53,0:52:34,Online,Credit Card,None,Standard,Off-Peak
07b6c3bd-e0db-4047-9021,0:55:42,Online,Credit Card,None,Standard,Off-Peak
db6583bb-9fb1-47dd-b321,13:25:20,Online,Credit Card,None,Standard,Off-Peak
0e6a47e8-778b-48b1-8856,18:30:12,Online,Credit Card,None,Standard,Off-Peak
57eace64-32e2-4dc3-9151,0:56:27,Online,Credit Card,None,Standard,Off-Peak
cdaa640c-b1e7-4a0e-8778,5:01:32,Online,Credit Card,None,Standard,Off-Peak
723ddefc-45fa-4012-b553,6:14:19,Online,Credit Card,None,Standard,Off-Peak
bcba06e2-4876-43e5-83bc,14:52:01,Online,Credit Card,None,Standard,Off-Peak
18bbe269-1da2-4a4b-bddb,0:45:45,Online,Credit Card,None,Standard,Off-Peak
db56de4f-490a-4452-ae14,0:46:47,Online,Credit Card,None,Standard,Off-Peak
07f38eec-eff5-4e91-ae03,0:52:58,Online,Credit Card,None,Standard,Off-Peak
0591c34c-6117-4fe4-8cc2,4:58:39,Online,Credit Card,None,Standard,Off-Peak
bb5cc62b-eda1-45e6-b32d,5:13:53,Online,Credit Card,None,Standard,Off-Peak
63ffce99-1269-44e9-bbf2,17:16:54,Online,Credit Card,None,Standard,Off-Peak
c310851c-ed16-4dd8-a3a1,20:40:56,Online,Credit Card,None,Standard,Off-Peak
6893903c-8e9b-4065-ad4a,9:00:28,Online,Credit Card,None,Standard,Off-Peak
85c34876-0cc5-48d3-84a0,0:46:47,Online,Credit Card,None,Standard,Off-Peak
16b3fe8e-9183-4d2c-a968,0:52:15,Online,Credit Card,None,Standard,Off-Peak
131ad163-59db-4af9-8c74,13:20:20,Online,Credit Card,None,Standard,Off-Peak
e6674250-a282-46c8-b454,9:24:32,Online,Credit Card,None,Standard,Off-Peak
1e02b2c6-ef34-415d-ab6e,0:50:04,Online,Credit Card,None,Standard,Off-Peak
f2f331ab-731d-46df-8369,14:52:43,Online,Credit Card,None,Standard,Off-Peak
f91b043e-d9e3-4556-8dcf,17:23:45,Online,Credit Card,None,Standard,Off-Peak
495d3f7a-b171-40ae-ab9e,9:04:33,Online,Credit Card,None,Standard,Off-Peak
4dd1d7bb-6210-46de-94b5,14:53:19,Online,Credit Card,None,Standard,Off-Peak
6ea7e0ec-94c2-4feb-b1d0,17:18:04,Online,Credit Card,None,Standard,Off-Peak
278951dc-49fb-40ad-a8fd,17:24:16,Online,Credit Card,None,Standard,Off-Peak
1ad3813e-2d59-4981-8959,0:56:22,Online,Credit Card,None,Standard,Off-Peak
d1b50e98-b9fe-4e8d-870f,0:54:35,Online,Credit Card,None,Standard,Off-Peak
28fae4af-31a3-46a1-b352,10:18:34,Online,Credit Card,None,Standard,Off-Peak
22bd62a9-72ab-45fa-aa24,18:42:02,Online,Credit Card,None,Standard,Off-Peak
e9eaa120-84e2-41cf-af03,0:58:39,Online,Credit Card,None,Standard,Off-Peak
6fa811e9-06cc-46f2-a402,0:59:43,Online,Credit Card,None,Standard,Off-Peak
4978bdc9-c822-49fb-95f8,5:04:29,Online,Credit Card,None,Standard,Off-Peak
dc506ec6-c36d-423a-a80b,12:23:39,Online,Credit Card,None,Standard,Off-Peak
8bb66c31-fb84-4ba9-b9ab,15:42:16,Online,Credit Card,None,Standard,Off-Peak
ba5a0022-a70e-4553-a44a,17:27:23,Online,Credit Card,None,Standard,Off-Peak
d5846b23-9079-4a1a-b419,5:02:14,Online,Credit Card,None,Standard,Off-Peak
a980fce9-3769-456e-b2a5,6:05:36,Online,Credit Card,None,Standard,Off-Peak
2090ea42-523d-498f-a2f7,7:25:29,Online,Credit Card,None,Standard,Off-Peak
ff399a1f-02b8-4846-881f,11:50:20,Online,Credit Card,None,Standard,Off-Peak
91036441-9a65-4ecf-93d5,12:01:24,Online,Credit Card,None,Standard,Off-Peak
6b2ab6dd-f022-4b11-b8df,15:55:03,Online,Credit Card,None,Standard,Off-Peak
6b3f270c-adda-4a34-8aba,0:48:59,Online,Credit Card,None,Standard,Off-Peak
7edfcfc5-615e-4023-9dee,0:53:20,Online,Credit Card,None,Standard,Off-Peak
774bddc1-b530-43eb-b20c,11:53:32,Online,Credit Card,None,Standard,Off-Peak
95937bc3-7cbe-40e4-9517,0:47:16,Online,Credit Card,None,Standard,Off-Peak
b4a3ff9e-1e55-49a4-81bc,11:46:27,Online,Credit Card,None,Standard,Off-Peak
23383158-7ba6-43f8-997b,18:40:46,Online,Credit Card,None,Standard,Off-Peak
6318a62c-f665-4d46-a2e1,11:18:30,Online,Credit Card,None,Standard,Off-Peak
fe239807-2e7c-457d-b0b2,0:05:05,Online,Credit Card,None,Standard,Off-Peak
94360a5e-e364-4fb2-b5da,3:08:51,Online,Credit Card,None,Standard,Off-Peak
9f59f048-c960-4b0a-b862,0:41:40,Online,Credit Card,None,Standard,Off-Peak
a7754c6a-be01-4b09-b77e,7:28:32,Online,Credit Card,None,Standard,Off-Peak
37928fc5-a3d9-4040-bca0,17:26:40,Online,Credit Card,None,Standard,Off-Peak
7575e4e7-bc5c-4668-b611,7:16:39,Online,Credit Card,None,Standard,Off-Peak
6e4d7608-0347-40da-9dda,7:24:35,Online,Credit Card,None,Standard,Off-Peak
55c04642-ae96-4350-a05d,7:28:32,Online,Credit Card,None,Standard,Off-Peak
a597b820-756e-4e97-bfe8,0:07:59,Online,Credit Card,None,Standard,Off-Peak
9153ee2e-b7b6-41b1-8a30,1:17:55,Online,Credit Card,None,Standard,Off-Peak
c1955421-bdba-4327-a8a7,1:18:38,Online,Credit Card,None,Standard,Off-Peak
2f74b29f-9ac0-4845-b258,0:10:20,Online,Credit Card,None,Standard,Off-Peak
cfdb0355-6cde-485d-a88d,4:25:18,Online,Credit Card,None,Standard,Off-Peak
8d899659-0b75-4dd8-ac54,1:28:38,Online,Credit Card,None,Standard,Off-Peak
b442b2cb-e097-4b6e-bdca,0:00:09,Online,Credit Card,None,Standard,Off-Peak
40675c98-0473-44bd-80f7,7:17:38,Online,Credit Card,None,Standard,Off-Peak
fe09eaaf-2e12-432c-923d,7:20:47,Online,Credit Card,None,Standard,Off-Peak
074e607c-b287-49e3-9406,7:27:00,Online,Credit Card,None,Standard,Off-Peak
be2cdb6a-dc55-4cef-a272,17:24:11,Online,Credit Card,None,Standard,Off-Peak
561832b1-031a-4526-b9a0,0:32:43,Online,Credit Card,None,Standard,Off-Peak
33f85a49-53a1-449e-9af9,7:20:39,Online,Credit Card,None,Standard,Off-Peak
68504d7b-2503-4c2c-8bfc,7:23:56,Online,Credit Card,None,Standard,Off-Peak
16714718-af52-44e6-a238,0:08:39,Online,Credit Card,None,Standard,Off-Peak
33cd9298-989c-4927-9fcf,0:31:25,Online,Credit Card,None,Standard,Off-Peak
9546bae7-8d25-4b31-835b,7:48:46,Online,Credit Card,None,Standard,Off-Peak
dd222863-c162-4494-a436,13:19:20,Online,Credit Card,None,Standard,Off-Peak
e0e80eae-010e-480e-bc4f,0:10:05,Online,Credit Card,None,Standard,Off-Peak
a971aac9-d72d-413f-a9cb,3:07:09,Online,Credit Card,None,Standard,Off-Peak
a8cb43aa-6801-455a-b46c,5:36:09,Online,Credit Card,None,Standard,Off-Peak
28574454-aad4-4ea2-93d1,7:23:19,Online,Credit Card,None,Standard,Off-Peak
2f553c79-f2ad-4912-a45a,11:25:00,Online,Credit Card,None,Standard,Off-Peak
c87d9e5f-60ad-47cd-87be,7:15:37,Online,Credit Card,None,Standard,Off-Peak
acf521dd-6002-49c1-b5cf,1:17:19,Online,Credit Card,None,Standard,Off-Peak
94dfcaec-048a-4a66-8bb9,3:07:01,Online,Credit Card,None,Standard,Off-Peak
02260229-22e3-435d-b4fa,11:21:48,Online,Credit Card,None,Standard,Off-Peak
313600b9-3a71-4a1b-af43,11:24:36,Online,Credit Card,None,Standard,Off-Peak
fe126041-c6b9-4584-aafb,11:25:07,Online,Credit Card,None,Standard,Off-Peak
48d118cc-7bf8-47ae-816f,1:15:25,Online,Credit Card,None,Standard,Off-Peak
f666acc0-0840-4dad-8268,11:24:14,Online,Credit Card,None,Standard,Off-Peak
4283b2c3-fd1c-4d8b-8fca,13:23:11,Online,Credit Card,None,Standard,Off-Peak
e9d98ce6-c8c0-4c2e-88de,1:17:53,Online,Credit Card,None,Standard,Off-Peak
63571015-e1d6-4d35-8808,18:43:49,Online,Credit Card,None,Standard,Off-Peak
170b514b-00a5-48aa-8293,4:21:18,Online,Credit Card,None,Standard,Off-Peak
7c2585d8-e3dd-4b8f-a2e0,7:26:59,Online,Credit Card,None,Standard,Off-Peak
884c51ce-6cdd-42cf-a877,3:09:44,Online,Credit Card,None,Standard,Off-Peak
4191e691-cb3a-4186-9443,3:13:04,Online,Credit Card,None,Standard,Off-Peak
bcc4eb69-f271-4963-8c5b,7:24:10,Online,Credit Card,None,Standard,Off-Peak
27297a8a-7d07-4a68-86f1,11:16:25,Online,Credit Card,None,Standard,Off-Peak
d34f535f-1087-4c25-8f58,3:07:03,Online,Credit Card,None,Standard,Off-Peak
9a5c5b66-2858-4651-a495,11:25:03,Online,Credit Card,None,Standard,Off-Peak
1f2eb54a-8c0c-4591-b1c3,4:27:19,Online,Credit Card,None,Standard,Off-Peak
ab5c0392-42e9-4a24-b72c,11:17:24,Online,Credit Card,None,Standard,Off-Peak
44e4698b-42c9-416b-91c4,7:49:39,Online,Credit Card,None,Standard,Off-Peak
bb400d0e-e6f3-4fde-9b07,11:16:28,Online,Credit Card,None,Standard,Off-Peak
d11cd393-5a6a-4c4b-8a94,11:27:25,Online,Credit Card,None,Standard,Off-Peak
5f9bda8a-b0af-48d1-80e0,13:24:25,Online,Credit Card,None,Standard,Off-Peak
8bb60da5-5860-4b76-85ac,3:12:03,Online,Credit Card,None,Standard,Off-Peak
8660581f-a621-4559-a75d,13:24:19,Online,Credit Card,None,Standard,Off-Peak
6965d72a-02ae-47b5-a2e0,7:22:47,Online,Credit Card,None,Standard,Off-Peak
6af82875-aadf-4448-8fb8,7:29:02,Online,Credit Card,None,Standard,Off-Peak
68d0b37b-aa89-4b37-a5ac,11:22:56,Online,Credit Card,None,Standard,Off-Peak
8f58ee09-522e-4c45-b6c5,0:09:40,Online,Credit Card,None,Standard,Off-Peak
8df98d6f-ec7e-426b-8e2b,1:29:22,Online,Credit Card,None,Standard,Off-Peak
6c873c2f-0f11-4164-91e3,3:03:01,Online,Credit Card,None,Standard,Off-Peak
a346961b-e472-4de5-ad36,7:15:29,Online,Credit Card,None,Standard,Off-Peak
91edd779-c67a-439e-a858,7:17:17,Online,Credit Card,None,Standard,Off-Peak
e6d23ded-fc07-4115-8413,7:23:30,Online,Credit Card,None,Standard,Off-Peak
603db8b9-ab60-4499-8531,7:28:30,Online,Credit Card,None,Standard,Off-Peak
42c2de51-769c-4b20-a341,3:02:08,Online,Credit Card,None,Standard,Off-Peak
4e6b40c8-bbab-4aff-805b,7:50:07,Online,Credit Card,None,Standard,Off-Peak
1224c7c7-170a-41e9-b876,1:28:46,Online,Credit Card,None,Standard,Off-Peak
3615b722-fe94-4953-9ff4,18:46:52,Online,Credit Card,None,Standard,Off-Peak
a1920e36-6ceb-42ce-a57d,18:51:56,Online,Credit Card,None,Standard,Off-Peak
5af4d2de-ae67-486a-a0bf,3:00:32,Online,Credit Card,None,Standard,Off-Peak
7d1ddbfd-b1b2-4f9d-8e93,11:28:40,Online,Credit Card,None,Standard,Off-Peak
19c7b72a-01d2-4edb-b5cd,1:29:36,Online,Credit Card,None,Standard,Off-Peak
9a19c436-051a-49a7-9174,3:05:02,Online,Credit Card,None,Standard,Off-Peak
60eb31cd-9e28-4b28-8194,7:48:02,Online,Credit Card,None,Standard,Off-Peak
de69de60-d2f4-421c-923c,18:35:52,Online,Credit Card,None,Standard,Off-Peak
4a2dc543-1b71-4393-b43c,7:15:44,Online,Credit Card,None,Standard,Off-Peak
622238fb-d04b-4c35-97e7,0:05:09,Online,Credit Card,None,Standard,Off-Peak
0808fb13-9dff-4165-8830,5:31:21,Online,Credit Card,None,Standard,Off-Peak
1471fdd9-b381-48aa-a13b,4:28:09,Online,Credit Card,None,Standard,Off-Peak
2fd89cd0-a28a-4529-8592,3:07:38,Online,Credit Card,None,Standard,Off-Peak
aac2fbe2-8293-4c94-a2e7,7:58:04,Online,Credit Card,None,Standard,Off-Peak
4d0eb01e-856f-4f0c-97c6,11:22:06,Online,Credit Card,None,Standard,Off-Peak
efa6f39c-e6b1-4fe0-9ad7,4:20:46,Online,Credit Card,None,Standard,Off-Peak
3e2a41f0-9134-478a-a499,7:48:41,Online,Credit Card,None,Standard,Off-Peak
3159d455-b36d-40fa-8852,1:25:56,Online,Credit Card,None,Standard,Off-Peak
0ffe444b-832c-4f39-b997,3:14:29,Online,Credit Card,None,Standard,Off-Peak
87b1d05f-b2b5-4019-9d76,5:33:23,Online,Credit Card,None,Standard,Off-Peak
61ab9b94-b3dd-40a0-bed7,7:17:49,Online,Credit Card,None,Standard,Off-Peak
2165219e-742a-43af-b925,7:20:29,Online,Credit Card,None,Standard,Off-Peak
e6dc3075-9892-4639-adf1,7:28:16,Online,Credit Card,None,Standard,Off-Peak
9fd6057b-fb96-4601-a3d0,1:20:56,Online,Credit Card,None,Standard,Off-Peak
cab52476-f3f8-4d04-97a5,5:30:59,Online,Credit Card,None,Standard,Off-Peak
8c377b73-3422-40b3-8a6a,7:18:16,Online,Credit Card,None,Standard,Off-Peak
466ca0b0-4606-4b60-9648,7:24:57,Online,Credit Card,None,Standard,Off-Peak
16cd5bef-08b6-41af-9d91,7:15:18,Online,Credit Card,None,Standard,Off-Peak
3d229daa-6e20-4ce8-85fe,7:20:17,Online,Credit Card,None,Standard,Off-Peak
b30bab81-24e9-445c-83db,7:26:25,Online,Credit Card,None,Standard,Off-Peak
9ed102ad-d849-4f70-b693,1:20:59,Online,Credit Card,None,Standard,Off-Peak
44a3569a-64b0-4404-92c8,7:18:01,Online,Credit Card,None,Standard,Off-Peak
0200a25b-1af4-4ee2-ad66,7:18:36,Online,Credit Card,None,Standard,Off-Peak
9e5b3ea9-72f5-438e-9e60,7:23:34,Online,Credit Card,None,Standard,Off-Peak
966dd73a-7947-4954-8aea,18:33:17,Online,Credit Card,None,Standard,Off-Peak
36079602-0824-46da-a9da,0:11:31,Online,Credit Card,None,Standard,Off-Peak
ebfccc2e-8980-4a84-9676,13:26:46,Online,Credit Card,None,Standard,Off-Peak
3b603b13-a478-4a35-9eaf,13:23:29,Online,Credit Card,None,Standard,Off-Peak
4dfd1315-d149-4e11-ad5a,0:22:51,Online,Credit Card,None,Standard,Off-Peak
bb7ff609-c85f-4744-8e43,0:32:48,Online,Credit Card,None,Standard,Off-Peak
2cd23aec-7f61-49e5-88f5,0:09:52,Online,Credit Card,None,Standard,Off-Peak
c6208aa9-8ddd-43a9-a14d,7:18:17,Online,Credit Card,None,Standard,Off-Peak
0cf2a8ed-c512-4211-a76b,7:21:31,Online,Credit Card,None,Standard,Off-Peak
e85d58ec-cf56-48e2-8d16,7:24:12,Online,Credit Card,None,Standard,Off-Peak
c6bec5e6-b99d-43d9-ad3d,7:24:58,Online,Credit Card,None,Standard,Off-Peak
00fa247c-9e1d-4dec-b905,17:18:44,Online,Credit Card,None,Standard,Off-Peak
9065305d-e471-4c0f-9330,0:03:58,Online,Credit Card,None,Standard,Off-Peak
7025361d-53a1-40c7-9ec3,7:16:03,Online,Credit Card,None,Standard,Off-Peak
7ce69ebe-7a87-4b47-9b4e,17:19:45,Online,Credit Card,None,Standard,Off-Peak
57281e8d-1b5c-4176-8089,17:29:59,Online,Credit Card,None,Standard,Off-Peak
28bd7c0f-e8fa-4c67-a64d,1:17:19,Online,Credit Card,None,Standard,Off-Peak
59bfc47a-5360-4f16-b405,3:05:44,Online,Credit Card,None,Standard,Off-Peak
a6988656-bc1b-4490-b23e,11:27:20,Online,Credit Card,None,Standard,Off-Peak
7809c03f-13fb-4d16-a43a,5:40:54,Online,Credit Card,None,Standard,Off-Peak
0a2c5732-91bc-4a85-8f55,7:18:47,Online,Credit Card,None,Standard,Off-Peak
7711c5f9-41d6-4178-88af,17:26:03,Online,Credit Card,None,Standard,Off-Peak
19ae1cd8-26ea-4532-af94,17:28:15,Online,Credit Card,None,Standard,Off-Peak
1273c069-ea69-45e8-9228,17:28:59,Online,Credit Card,None,Standard,Off-Peak
61045fb6-fa6e-479e-af62,3:07:12,Online,Credit Card,None,Standard,Off-Peak
a9ac0f02-3b0a-4dc3-af1a,7:23:28,Online,Credit Card,None,Standard,Off-Peak
d8212779-c621-4e75-a4fb,7:24:27,Online,Credit Card,None,Standard,Off-Peak
850c43c2-182c-473f-85d2,7:28:49,Online,Credit Card,None,Standard,Off-Peak
76b80c4b-de03-47f5-b4cc,17:27:01,Online,Credit Card,None,Standard,Off-Peak
1bc5ac95-4b3f-4aa3-84bc,0:21:43,Online,Credit Card,None,Standard,Off-Peak
62aa6c69-b838-4909-ad45,0:33:33,Online,Credit Card,None,Standard,Off-Peak
2dbb6a5c-90f0-479e-8661,0:05:37,Online,Credit Card,None,Standard,Off-Peak
d360eef5-996f-4470-b348,0:34:56,Online,Credit Card,None,Standard,Off-Peak
a04cac36-fb71-4cf6-9ecb,7:53:45,Online,Credit Card,None,Standard,Off-Peak
eab222a9-e172-4b85-aaaa,11:22:21,Online,Credit Card,None,Standard,Off-Peak
33792441-0ce9-48f6-9320,18:55:43,Online,Credit Card,None,Standard,Off-Peak
a4209fa4-55ef-4b6c-8429,7:19:18,Online,Credit Card,None,Standard,Off-Peak
c9a8c954-5d23-41f2-8fb0,7:22:49,Online,Credit Card,None,Standard,Off-Peak
80261a71-e04b-42dc-9190,7:24:01,Online,Credit Card,None,Standard,Off-Peak
82aa7e79-6a1e-40ec-9df3,7:29:02,Online,Credit Card,None,Standard,Off-Peak
a17c9767-1840-47f8-b95b,11:28:06,Online,Credit Card,None,Standard,Off-Peak
5fd72456-35b4-4683-be88,13:29:03,Online,Credit Card,None,Standard,Off-Peak
5aae5d17-977f-449a-99c5,0:14:16,Online,Credit Card,None,Standard,Off-Peak
df851004-bc0b-472f-972a,3:08:04,Online,Credit Card,None,Standard,Off-Peak
695638e5-7182-4a47-b9e4,7:27:18,Online,Credit Card,None,Standard,Off-Peak
a8dd51fa-2fbf-4053-8d7d,17:15:11,Online,Credit Card,None,Standard,Off-Peak
ef6be6a4-40b1-47a9-9626,7:49:24,Online,Credit Card,None,Standard,Off-Peak
6f60d18b-ec7c-474b-95d3,0:07:27,Online,Credit Card,None,Standard,Off-Peak
